time,active_connections,app,cpu,cpu_temperature,disk_read_bytes,disk_usage_percent,disk_write_bytes,health_status,load_avg_15m,load_avg_1m,load_avg_5m,memory,network_recv_bytes,network_sent_bytes,process_count,response_time,thread_count,timestamp,uptime_seconds
2025-03-18T19:04:49.280463Z,7,service2,2.9,0.0,8820294656,0.3,8516939776,Healthy,0.2724609375,0.318359375,0.3291015625,20.8,2505700,4018619,1,1737.1690273284912,3,2025-03-18T19:04:49.278320,69943.27754807472
2025-03-18T19:04:49.305286Z,8,service1,3.1,0.0,8820294656,0.3,8516939776,Warning,0.2724609375,0.318359375,0.3291015625,20.8,2516312,4056999,1,1929.7833442687988,4,2025-03-18T19:04:49.303269,69943.30235433578
2025-03-18T19:04:49.924126Z,7,service1,3.0,0.0,8820294656,0.3,8516939776,Critical,0.2724609375,0.318359375,0.3291015625,20.8,2516962,4058811,1,1596.2944030761719,3,2025-03-18T19:04:49.922374,69943.92173361778
2025-03-18T19:04:50.053292Z,7,service2,4.2,0.0,8820294656,0.3,8517013504,Critical,0.2724609375,0.318359375,0.3291015625,20.8,2506719,4020571,1,1806.255578994751,3,2025-03-18T19:04:50.051633,69944.05097842216
2025-03-18T19:04:50.578214Z,7,service1,4.5,0.0,8820294656,0.3,8517013504,Warning,0.2724609375,0.318359375,0.3291015625,20.8,2517983,4060765,1,1437.432050704956,3,2025-03-18T19:04:50.576383,69944.57547068596
2025-03-18T19:04:50.815942Z,6,service2,5.3,0.0,8820294656,0.3,8517013504,Warning,0.2724609375,0.318359375,0.3291015625,20.8,2508710,4023648,1,1445.1220035552979,2,2025-03-18T19:04:50.813731,69944.81281065941
2025-03-18T19:04:53.126822Z,9,service1,3.1,0.0,8820294656,0.3,8517013504,Healthy,0.27685546875,0.373046875,0.34033203125,20.8,2520352,4063534,1,2729.6273708343506,5,2025-03-18T19:04:53.124919,69946.1241016388
2025-03-18T19:04:53.173081Z,8,service1,3.2,0.0,8820294656,0.3,8517013504,Healthy,0.27685546875,0.373046875,0.34033203125,20.8,2521737,4066074,1,2471.6274738311768,4,2025-03-18T19:04:53.171191,69946.17043709755
2025-03-18T19:04:53.376646Z,7,service1,3.8,0.0,8820294656,0.3,8517013504,Warning,0.27685546875,0.373046875,0.34033203125,20.8,2522387,4067890,1,2646.493434906006,3,2025-03-18T19:04:53.374488,69946.37367486954
2025-03-18T19:04:54.206901Z,7,service2,4.6,0.0,8820294656,0.3,8517013504,Healthy,0.27685546875,0.373046875,0.34033203125,20.8,2511314,4026818,1,2773.4735012054443,3,2025-03-18T19:04:54.205187,69947.20455384254
2025-03-18T19:04:54.365391Z,7,service1,4.7,0.0,8820294656,0.3,8517013504,Warning,0.27685546875,0.373046875,0.34033203125,20.8,2524013,4070383,1,1300.2572059631348,3,2025-03-18T19:04:54.363468,69947.36237096786
2025-03-18T19:04:54.910983Z,6,service2,4.2,0.0,8820294656,0.3,8517013504,Warning,0.27685546875,0.373046875,0.34033203125,20.8,2513178,4029712,1,1670.5446243286133,2,2025-03-18T19:04:54.909048,69947.90842485428
2025-03-18T19:04:55.270024Z,7,service1,4.5,0.0,8820294656,0.3,8517013504,Critical,0.27685546875,0.373046875,0.34033203125,20.8,2525037,4072339,1,1504.1518211364746,3,2025-03-18T19:04:55.268320,69948.26766395569
2025-03-18T19:04:56.810900Z,7,service1,4.4,0.0,8820294656,0.3,8517206016,Warning,0.27685546875,0.373046875,0.34033203125,20.8,2527270,4075375,1,1763.8962268829346,3,2025-03-18T19:04:56.808984,69949.80835080147
2025-03-18T19:04:57.901862Z,8,service1,3.3,0.0,8820294656,0.3,8517206016,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2529272,4078010,1,1614.1307353973389,4,2025-03-18T19:04:57.899457,69950.89852380753
2025-03-18T19:04:58.266244Z,10,service2,3.9,0.0,8820294656,0.3,8517206016,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2517516,4034032,1,1855.7989597320557,6,2025-03-18T19:04:58.264569,69951.26389622688
2025-03-18T19:04:58.840454Z,9,service2,3.8,0.0,8820294656,0.3,8517206016,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2518166,4035852,1,1396.9082832336426,5,2025-03-18T19:04:58.838683,69951.83758044243
2025-03-18T19:04:58.982478Z,8,service1,4.0,0.0,8820294656,0.3,8517206016,Healthy,0.27490234375,0.3427734375,0.33447265625,20.8,2530898,4080507,1,1302.9780387878418,4,2025-03-18T19:04:58.980722,69951.97991037369
2025-03-18T19:04:58.996776Z,8,service2,4.0,0.0,8820294656,0.3,8517206016,Healthy,0.27490234375,0.3427734375,0.33447265625,20.8,2518816,4037670,1,1326.200008392334,4,2025-03-18T19:04:58.994823,69951.99419236183
2025-03-18T19:04:59.353358Z,7,service1,4.3,0.0,8820294656,0.3,8517230592,Healthy,0.27490234375,0.3427734375,0.33447265625,20.8,2531548,4082325,1,1684.4804286956787,3,2025-03-18T19:04:59.351509,69952.35077118874
2025-03-18T19:04:59.507935Z,7,service2,5.5,0.0,8820294656,0.3,8517230592,Healthy,0.27490234375,0.3427734375,0.33447265625,20.8,2520073,4040025,1,1263.0887031555176,3,2025-03-18T19:04:59.506136,69952.50540399551
2025-03-18T19:04:59.563187Z,6,service2,5.7,0.0,8820294656,0.3,8517230592,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2520723,4041843,1,1649.456262588501,2,2025-03-18T19:04:59.561117,69952.56016159058
2025-03-18T19:04:59.745932Z,7,service1,5.3,0.0,8820294656,0.3,8517230592,Critical,0.27490234375,0.3427734375,0.33447265625,20.8,2532567,4084283,1,1714.273452758789,3,2025-03-18T19:04:59.744039,69952.74332237244
2025-03-18T19:05:01.204706Z,8,service1,4.2,0.0,8820294656,0.3,8517230592,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2534682,4087107,1,1838.2411003112793,4,2025-03-18T19:05:01.202955,69954.20231819153
2025-03-18T19:05:01.547483Z,8,service2,5.8,0.0,8820294656,0.3,8517267456,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2523094,4044618,1,1405.0195217132568,4,2025-03-18T19:05:01.545766,69954.54507637024
2025-03-18T19:05:01.664574Z,7,service1,5.2,0.0,8820294656,0.3,8517267456,Critical,0.27490234375,0.3427734375,0.33447265625,20.8,2535332,4088925,1,1304.2445182800293,3,2025-03-18T19:05:01.662433,69954.66179418564
2025-03-18T19:05:02.464882Z,8,service2,4.0,0.0,8820294656,0.3,8517267456,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2524113,4046576,1,1586.8122577667236,4,2025-03-18T19:05:02.462687,69955.46163868904
2025-03-18T19:05:02.510404Z,7,service2,4.6,0.0,8820294656,0.3,8517267456,Healthy,0.27490234375,0.3427734375,0.33447265625,20.8,2524763,4048394,1,1780.6000709533691,3,2025-03-18T19:05:02.508252,69955.50744700432
2025-03-18T19:05:02.597778Z,7,service1,4.1,0.0,8820294656,0.3,8517267456,Warning,0.27490234375,0.3427734375,0.33447265625,20.8,2536353,4090885,1,1534.9321365356445,3,2025-03-18T19:05:02.595953,69955.59523773193
2025-03-18T19:05:03.501816Z,7,service1,4.6,0.0,8820294656,0.3,8517267456,Warning,0.27294921875,0.31494140625,0.32861328125,20.8,2537981,4093382,1,1675.8334636688232,3,2025-03-18T19:05:03.499662,69956.4990041256
2025-03-18T19:05:03.512361Z,6,service2,4.7,0.0,8820294656,0.3,8517267456,Warning,0.27294921875,0.31494140625,0.32861328125,20.8,2526020,4050751,1,1659.9397659301758,2,2025-03-18T19:05:03.509575,69956.50837898254
2025-03-18T19:05:04.234867Z,9,service1,4.6,0.0,8820294656,0.3,8517267456,Healthy,0.27294921875,0.31494140625,0.32861328125,20.8,2539746,4095620,1,1273.5614776611328,5,2025-03-18T19:05:04.232635,69957.23165798187
2025-03-18T19:05:05.221649Z,9,service1,4.1,0.0,8820294656,0.3,8517369856,Critical,0.27294921875,0.31494140625,0.32861328125,20.8,2540770,4097580,1,1342.7152633666992,5,2025-03-18T19:05:05.219786,69958.21911859512
2025-03-18T19:05:05.761296Z,9,service1,2.6,0.0,8820294656,0.3,8517369856,Critical,0.27294921875,0.31494140625,0.32861328125,20.8,2541855,4099608,1,1968.8103199005127,5,2025-03-18T19:05:05.759481,69958.75866651535
2025-03-18T19:05:06.003628Z,8,service1,2.8,0.0,8820294656,0.3,8517369856,Critical,0.27294921875,0.31494140625,0.32861328125,20.8,2542505,4101430,1,1810.52827835083,4,2025-03-18T19:05:06.001430,69959.00019335747
2025-03-18T19:05:06.013286Z,8,service2,2.9,0.0,8820294656,0.3,8517369856,Healthy,0.27294921875,0.31494140625,0.32861328125,20.8,2529783,4054861,1,1839.7777080535889,4,2025-03-18T19:05:06.011371,69959.01058769226
2025-03-18T19:05:06.612743Z,9,service1,3.4,0.0,8820294656,0.3,8517369856,Critical,0.27294921875,0.31494140625,0.32861328125,20.8,2543895,4103528,1,1368.7984943389893,5,2025-03-18T19:05:06.610605,69959.60955929756
2025-03-18T19:05:06.810864Z,8,service2,3.9,0.0,8820294656,0.3,8517439488,Critical,0.27294921875,0.31494140625,0.32861328125,20.8,2531411,4057360,1,1666.7871475219727,4,2025-03-18T19:05:06.808861,69959.8082408905
2025-03-18T19:05:06.824029Z,8,service1,3.9,0.0,8820294656,0.3,8517439488,Warning,0.27294921875,0.31494140625,0.32861328125,20.8,2544545,4105350,1,1833.000659942627,4,2025-03-18T19:05:06.822281,69959.82165646553
2025-03-18T19:05:07.261515Z,8,service2,3.9,0.0,8820294656,0.3,8517439488,Healthy,0.27294921875,0.31494140625,0.32861328125,20.8,2532430,4059320,1,1690.8581256866455,4,2025-03-18T19:05:07.259507,69960.25886178017
2025-03-18T19:05:07.763423Z,9,service1,4.1,0.0,8820294656,0.3,8517439488,Warning,0.27099609375,0.28955078125,0.32275390625,20.8,2545943,4107448,1,1239.4778728485107,5,2025-03-18T19:05:07.761590,69960.76092672348
2025-03-18T19:05:07.861868Z,8,service1,4.0,0.0,8820294656,0.3,8517439488,Critical,0.27099609375,0.28955078125,0.32275390625,20.8,2546593,4109268,1,1775.233268737793,4,2025-03-18T19:05:07.859933,69960.8592672348
2025-03-18T19:05:08.188030Z,7,service2,3.8,0.0,8820294656,0.3,8517439488,Healthy,0.27099609375,0.28955078125,0.32275390625,20.8,2533080,4061140,1,1737.71333694458,3,2025-03-18T19:05:08.186316,69961.1856853962
2025-03-18T19:05:08.346303Z,7,service2,4.1,0.0,8820294656,0.3,8517439488,Critical,0.27099609375,0.28955078125,0.32275390625,20.8,2534104,4063094,1,1216.1498069763184,3,2025-03-18T19:05:08.344057,69961.34313893318
2025-03-18T19:05:08.363660Z,7,service1,4.5,0.0,8820294656,0.3,8517439488,Healthy,0.27099609375,0.28955078125,0.32275390625,20.8,2547243,4111086,1,1442.086935043335,3,2025-03-18T19:05:08.361938,69961.3613023758
2025-03-18T19:05:09.054161Z,6,service1,5.2,0.0,8820294656,0.3,8517439488,Warning,0.27099609375,0.28955078125,0.32275390625,20.8,2548500,4113441,1,1634.4928741455078,2,2025-03-18T19:05:09.052501,69962.05186772346
2025-03-18T19:05:09.880777Z,8,service2,3.4,0.0,8820294656,0.3,8517439488,Critical,0.27099609375,0.28955078125,0.32275390625,20.8,2536115,4065922,1,1626.387596130371,4,2025-03-18T19:05:09.878880,69962.87823724747
2025-03-18T19:05:10.117579Z,7,service2,2.9,0.0,8820294656,0.3,8517439488,Warning,0.27099609375,0.28955078125,0.32275390625,20.8,2536765,4067742,1,1317.9614543914795,3,2025-03-18T19:05:10.115600,69963.11494016647
2025-03-18T19:05:10.459288Z,7,service2,2.9,0.0,8820294656,0.3,8517439488,Warning,0.27099609375,0.28955078125,0.32275390625,20.8,2537775,4069702,1,1211.543083190918,3,2025-03-18T19:05:10.457305,69963.45667600632
2025-03-18T19:05:11.225040Z,7,service1,3.7,0.0,8820294656,0.3,8517439488,Healthy,0.27099609375,0.28955078125,0.32275390625,20.8,2551126,4116806,1,1816.9102668762207,3,2025-03-18T19:05:11.223123,69964.22251176834
2025-03-18T19:05:11.254154Z,6,service1,4.1,0.0,8820294656,0.3,8517439488,Critical,0.27099609375,0.28955078125,0.32275390625,20.8,2551776,4118626,1,1600.6155014038086,2,2025-03-18T19:05:11.251602,69964.25069332123
2025-03-18T19:05:11.571532Z,7,service2,4.6,0.0,8820294656,0.3,8517439488,Healthy,0.27099609375,0.28955078125,0.32275390625,20.8,2539406,4072199,1,1409.8501205444336,3,2025-03-18T19:05:11.569585,69964.56893253326
2025-03-18T19:05:12.894626Z,7,service1,3.0,0.0,8820294656,0.3,8517476352,Critical,0.26953125,0.26611328125,0.3173828125,20.8,2554976,4122345,1,1524.062156677246,3,2025-03-18T19:05:12.892844,69965.89213323593
2025-03-18T19:05:13.042313Z,6,service1,4.1,0.0,8820294656,0.3,8517476352,Warning,0.26953125,0.26611328125,0.3173828125,20.8,2555626,4124157,1,1348.7019538879395,2,2025-03-18T19:05:13.040510,69966.03967308998
2025-03-18T19:05:13.389079Z,10,service2,3.9,0.0,8820294656,0.3,8517476352,Critical,0.26953125,0.26611328125,0.3173828125,20.8,2541544,4074579,1,2002.042531967163,6,2025-03-18T19:05:13.387422,69966.38678145409
2025-03-18T19:05:13.655669Z,9,service2,4.0,0.0,8820294656,0.3,8517476352,Warning,0.26953125,0.26611328125,0.3173828125,20.8,2542194,4076393,1,1826.483964920044,5,2025-03-18T19:05:13.653967,69966.65329670906
2025-03-18T19:05:13.692187Z,8,service2,4.7,0.0,8820294656,0.3,8517476352,Healthy,0.26953125,0.26611328125,0.3173828125,20.8,2542844,4078203,1,1651.2794494628906,4,2025-03-18T19:05:13.689805,69966.68884944916
2025-03-18T19:05:14.718262Z,8,service2,2.8,0.0,8820294656,0.3,8517492736,Healthy,0.26953125,0.26611328125,0.3173828125,20.8,2543865,4080155,1,1933.0265522003174,4,2025-03-18T19:05:14.716509,69967.71582174301
2025-03-18T19:05:14.896109Z,7,service2,2.8,0.0,8820294656,0.3,8517492736,Warning,0.26953125,0.26611328125,0.3173828125,20.8,2544515,4081967,1,1921.9326972961426,3,2025-03-18T19:05:14.894358,69967.8937113285
2025-03-18T19:05:15.360754Z,7,service2,2.9,0.0,8820294656,0.3,8517492736,Warning,0.26953125,0.26611328125,0.3173828125,20.8,2545534,4083917,1,1349.454641342163,3,2025-03-18T19:05:15.358943,69968.35829234123
2025-03-18T19:05:16.872100Z,10,service1,3.7,0.0,8820294656,0.3,8517492736,Warning,0.26953125,0.26611328125,0.3173828125,20.8,2559475,4127934,1,1493.7920570373535,6,2025-03-18T19:05:16.870386,69969.86960506439
2025-03-18T19:05:16.908911Z,7,service2,4.1,0.0,8820294656,0.3,8517492736,Healthy,0.26953125,0.26611328125,0.3173828125,20.8,2548986,4088023,1,1656.3239097595215,3,2025-03-18T19:05:16.907039,69969.90638017654
2025-03-18T19:05:16.994734Z,9,service1,4.6,0.0,8820294656,0.3,8517492736,Critical,0.26953125,0.26611328125,0.3173828125,20.8,2560125,4129748,1,1226.3271808624268,5,2025-03-18T19:05:16.992916,69969.99223136902
2025-03-18T19:05:17.404606Z,6,service2,3.8,0.0,8820294656,0.3,8517529600,Warning,0.26953125,0.26611328125,0.3173828125,20.8,2549636,4089835,1,1677.1204471588135,2,2025-03-18T19:05:17.402897,69970.40226578712
2025-03-18T19:05:17.740198Z,9,service1,5.3,0.0,8820294656,0.3,8517529600,Warning,0.26806640625,0.24462890625,0.31201171875,20.8,2561144,4131702,1,1507.4806213378906,5,2025-03-18T19:05:17.738264,69970.73762583733
2025-03-18T19:05:18.048731Z,8,service1,4.3,0.0,8820294656,0.3,8517529600,Healthy,0.26806640625,0.24462890625,0.31201171875,20.8,2561794,4133522,1,1248.8396167755127,4,2025-03-18T19:05:18.046841,69971.04621720314
2025-03-18T19:05:18.250277Z,8,service1,4.4,0.0,8820294656,0.3,8517529600,Warning,0.26806640625,0.24462890625,0.31201171875,20.8,2562815,4135482,1,1589.1270637512207,4,2025-03-18T19:05:18.248398,69971.24776983261
2025-03-18T19:05:18.653012Z,7,service1,3.3,0.0,8820294656,0.3,8517529600,Warning,0.26806640625,0.24462890625,0.31201171875,20.8,2563465,4137302,1,1573.6091136932373,3,2025-03-18T19:05:18.651346,69971.65057635307
2025-03-18T19:05:18.783296Z,6,service2,3.6,0.0,8820294656,0.3,8517529600,Healthy,0.26806640625,0.24462890625,0.31201171875,20.8,2550660,4091787,1,1239.2723560333252,2,2025-03-18T19:05:18.780850,69971.7798447609
2025-03-18T19:05:20.082723Z,8,service1,3.3,0.0,8820294656,0.3,8517529600,Critical,0.26806640625,0.24462890625,0.31201171875,20.8,2564858,4139402,1,1901.947259902954,4,2025-03-18T19:05:20.080826,69973.07990813255
2025-03-18T19:05:20.394884Z,8,service1,3.1,0.0,8820294656,0.3,8517632000,Warning,0.26806640625,0.24462890625,0.31201171875,20.8,2566612,4142088,1,1206.0294151306152,4,2025-03-18T19:05:20.393203,69973.39257669449
2025-03-18T19:05:20.817253Z,8,service2,5.5,0.0,8820294656,0.3,8517632000,Critical,0.26806640625,0.24462890625,0.31201171875,20.8,2553852,4095543,1,1478.4669876098633,4,2025-03-18T19:05:20.815513,69973.81488752365
2025-03-18T19:05:21.053058Z,7,service2,5.4,0.0,8820294656,0.3,8517632000,Warning,0.26806640625,0.24462890625,0.31201171875,20.8,2554502,4097365,1,1906.8238735198975,3,2025-03-18T19:05:21.051355,69974.0506157875
2025-03-18T19:05:21.444664Z,7,service1,5.7,0.0,8820294656,0.3,8517632000,Warning,0.26806640625,0.24462890625,0.31201171875,20.8,2567935,4144513,1,1980.8316230773926,3,2025-03-18T19:05:21.442774,69974.44213795662
2025-03-18T19:05:21.716094Z,6,service1,5.5,0.0,8820294656,0.3,8517632000,Critical,0.26806640625,0.24462890625,0.31201171875,20.8,2569192,4146872,1,1539.7396087646484,2,2025-03-18T19:05:21.714322,69974.71368718147
2025-03-18T19:05:22.031300Z,7,service2,5.8,0.0,8820294656,0.3,8517632000,Healthy,0.26806640625,0.24462890625,0.31201171875,20.8,2556119,4099862,1,1847.4910259246826,3,2025-03-18T19:05:22.029095,69975.02824020386
2025-03-18T19:05:24.447773Z,6,service2,3.9,0.0,8820294656,0.3,8517718016,Healthy,0.2724609375,0.30517578125,0.32373046875,20.8,2557376,4102221,1,2684.337854385376,2,2025-03-18T19:05:24.445792,69976.44502425194
2025-03-18T19:05:26.067702Z,6,service2,2.8,0.0,8820294656,0.3,8517718016,Critical,0.2724609375,0.30517578125,0.32373046875,20.8,2560956,4106520,1,1230.1154136657715,2,2025-03-18T19:05:26.065641,69978.06501150131
2025-03-18T19:05:26.177208Z,8,service1,3.1,0.0,8820294656,0.3,8517718016,Healthy,0.2724609375,0.30517578125,0.32373046875,20.8,2572903,4150918,1,1793.4377193450928,4,2025-03-18T19:05:26.175278,69978.17447471619
2025-03-18T19:05:26.367364Z,7,service1,3.2,0.0,8820294656,0.3,8517718016,Critical,0.2724609375,0.30517578125,0.32373046875,20.8,2574160,4153275,1,1444.159984588623,3,2025-03-18T19:05:26.365344,69978.36471605301
2025-03-18T19:05:27.118319Z,7,service1,4.7,0.0,8820294656,0.3,8517718016,Warning,0.2724609375,0.30517578125,0.32373046875,20.8,2575786,4155772,1,1828.021764755249,3,2025-03-18T19:05:27.115858,69979.11503148079
2025-03-18T19:05:28.008412Z,6,service1,3.5,0.0,8820294656,0.3,8517718016,Healthy,0.2724609375,0.30517578125,0.32373046875,20.8,2577043,4158127,1,1250.4985332489014,2,2025-03-18T19:05:28.006143,69980.00547337532
2025-03-18T19:05:28.051768Z,9,service2,3.9,0.0,8820294656,0.3,8517718016,Critical,0.2724609375,0.30517578125,0.32373046875,20.8,2563088,4108900,1,1256.3695907592773,5,2025-03-18T19:05:28.049560,69980.04886317253
2025-03-18T19:05:28.216495Z,8,service2,3.4,0.0,8820294656,0.3,8517718016,Warning,0.2724609375,0.30517578125,0.32373046875,20.8,2563738,4110720,1,1777.7504920959473,4,2025-03-18T19:05:28.214774,69980.21412849426
2025-03-18T19:05:28.834066Z,8,service2,4.6,0.0,8820294656,0.3,8517754880,Healthy,0.2724609375,0.30517578125,0.32373046875,20.8,2565366,4113217,1,1710.3805541992188,4,2025-03-18T19:05:28.832219,69980.83137989044
2025-03-18T19:05:29.566994Z,8,service2,4.7,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2566385,4115175,1,1575.0548839569092,4,2025-03-18T19:05:29.564324,69981.56341052055
2025-03-18T19:05:29.672619Z,8,service1,4.5,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2578806,4160365,1,1275.3112316131592,4,2025-03-18T19:05:29.670405,69981.66965222359
2025-03-18T19:05:29.705763Z,7,service1,5.0,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2580063,4162722,1,1500.5619525909424,3,2025-03-18T19:05:29.703543,69981.7027323246
2025-03-18T19:05:30.322218Z,8,service2,3.8,0.0,8820294656,0.3,8517775360,Critical,0.27099609375,0.2802734375,0.31787109375,20.8,2567406,4117133,1,1614.245891571045,4,2025-03-18T19:05:30.320440,69982.31957483292
2025-03-18T19:05:31.040800Z,8,service2,2.9,0.0,8820294656,0.3,8517775360,Critical,0.27099609375,0.2802734375,0.31787109375,20.8,2568430,4119091,1,1540.1108264923096,4,2025-03-18T19:05:31.039068,69983.03838276863
2025-03-18T19:05:31.053866Z,7,service1,3.0,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2581689,4165217,1,1882.1442127227783,3,2025-03-18T19:05:31.051723,69983.05083799362
2025-03-18T19:05:31.474765Z,7,service2,3.9,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2569080,4120911,1,1780.3237438201904,3,2025-03-18T19:05:31.473017,69983.47231721878
2025-03-18T19:05:31.566952Z,6,service1,5.1,0.0,8820294656,0.3,8517775360,Warning,0.27099609375,0.2802734375,0.31787109375,20.8,2582339,4167035,1,1810.7085227966309,2,2025-03-18T19:05:31.565174,69983.5645198822
2025-03-18T19:05:32.632808Z,9,service2,2.7,0.0,8820294656,0.3,8517775360,Warning,0.27099609375,0.2802734375,0.31787109375,20.8,2571453,4123688,1,2001.5554428100586,5,2025-03-18T19:05:32.631182,69984.62967157364
2025-03-18T19:05:33.628799Z,8,service1,4.1,0.0,8820294656,0.3,8517775360,Critical,0.27099609375,0.2802734375,0.31787109375,20.8,2584708,4169810,1,1421.2291240692139,4,2025-03-18T19:05:33.627001,69985.62628245354
2025-03-18T19:05:33.639625Z,8,service2,4.0,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2572103,4125506,1,1996.8392848968506,4,2025-03-18T19:05:33.637698,69985.6369357109
2025-03-18T19:05:33.747834Z,7,service2,3.7,0.0,8820294656,0.3,8517775360,Healthy,0.27099609375,0.2802734375,0.31787109375,20.8,2572753,4127322,1,1522.6891040802002,3,2025-03-18T19:05:33.745707,69985.74504804611
2025-03-18T19:05:34.138046Z,7,service1,4.2,0.0,8820294656,0.3,8517812224,Healthy,0.275390625,0.33837890625,0.32958984375,20.8,2585358,4171630,1,1793.8618659973145,3,2025-03-18T19:05:34.136151,69986.13536095619
2025-03-18T19:05:34.401447Z,6,service2,4.3,0.0,8820294656,0.3,8517812224,Healthy,0.275390625,0.33837890625,0.32958984375,20.8,2574138,4129866,1,1996.7601299285889,2,2025-03-18T19:05:34.399649,69986.39900565147
2025-03-18T19:05:34.944488Z,8,service1,3.7,0.0,8820294656,0.3,8517812224,Warning,0.275390625,0.33837890625,0.32958984375,20.8,2586748,4173726,1,1435.514211654663,4,2025-03-18T19:05:34.942723,69986.94193220139
2025-03-18T19:05:35.732913Z,8,service1,2.5,0.0,8820294656,0.3,8517812224,Healthy,0.275390625,0.33837890625,0.32958984375,20.8,2587770,4175680,1,1576.4122009277344,4,2025-03-18T19:05:35.731187,69987.73049998283
2025-03-18T19:05:35.836909Z,8,service2,2.7,0.0,8820294656,0.3,8517812224,Healthy,0.275390625,0.33837890625,0.32958984375,20.8,2575899,4132102,1,1383.9168548583984,4,2025-03-18T19:05:35.835214,69987.83457231522
2025-03-18T19:05:36.432272Z,9,service1,3.6,0.0,8820294656,0.3,8517812224,Healthy,0.275390625,0.33837890625,0.32958984375,20.8,2589164,4177776,1,1786.1278057098389,5,2025-03-18T19:05:36.430543,69988.42973923683
2025-03-18T19:05:36.470975Z,7,service2,3.8,0.0,8820294656,0.3,8517812224,Warning,0.275390625,0.33837890625,0.32958984375,20.8,2577222,4134523,1,1323.967695236206,3,2025-03-18T19:05:36.468975,69988.46831989288
2025-03-18T19:05:36.873368Z,6,service2,3.5,0.0,8820294656,0.3,8517812224,Healthy,0.275390625,0.33837890625,0.32958984375,20.8,2578479,4136876,1,1570.3964233398438,2,2025-03-18T19:05:36.871612,69988.87096476555
2025-03-18T19:05:36.964461Z,8,service1,3.6,0.0,8820294656,0.3,8517922816,Warning,0.275390625,0.33837890625,0.32958984375,20.8,2589814,4179592,1,1725.5918979644775,4,2025-03-18T19:05:36.962517,69988.96170711517
2025-03-18T19:05:38.011310Z,10,service1,3.8,0.0,8820294656,0.3,8517922816,Warning,0.275390625,0.33837890625,0.32958984375,20.8,2591647,4181894,1,1939.1086101531982,6,2025-03-18T19:05:38.009117,69990.00832271576
2025-03-18T19:05:38.355041Z,9,service1,3.5,0.0,8820294656,0.3,8517922816,Critical,0.275390625,0.33837890625,0.32958984375,20.8,2592297,4183712,1,1999.1066455841064,5,2025-03-18T19:05:38.352883,69990.35224294662
2025-03-18T19:05:38.923544Z,9,service1,5.0,0.0,8820294656,0.3,8517922816,Warning,0.275390625,0.33837890625,0.32958984375,20.8,2593316,4185670,1,1937.7264976501465,5,2025-03-18T19:05:38.921810,69990.92117094994
2025-03-18T19:05:39.072845Z,8,service1,5.1,0.0,8820294656,0.3,8517922816,Critical,0.2734375,0.31103515625,0.32373046875,20.8,2593966,4187486,1,1247.812271118164,4,2025-03-18T19:05:39.071132,69991.07045984268
2025-03-18T19:05:39.265203Z,7,service2,5.6,0.0,8820294656,0.3,8518004736,Critical,0.2734375,0.31103515625,0.32373046875,20.8,2581108,4140237,1,1681.384563446045,3,2025-03-18T19:05:39.263501,69991.26281309128
2025-03-18T19:05:39.344018Z,7,service1,5.6,0.0,8820294656,0.3,8518004736,Healthy,0.2734375,0.31103515625,0.32373046875,20.8,2594616,4189298,1,1767.3499584197998,3,2025-03-18T19:05:39.342394,69991.34163808823
2025-03-18T19:05:39.773444Z,6,service2,3.4,0.0,8820294656,0.3,8518266880,Healthy,0.2734375,0.31103515625,0.32373046875,20.8,2581758,4142049,1,1708.009958267212,2,2025-03-18T19:05:39.771726,69991.77109909058
2025-03-18T19:05:39.923803Z,8,service1,3.8,0.0,8820294656,0.3,8518266880,Healthy,0.2734375,0.31103515625,0.32373046875,20.8,2596009,4191390,1,1385.4470252990723,4,2025-03-18T19:05:39.921799,69991.92108178139
2025-03-18T19:05:41.352355Z,10,service1,4.0,0.0,8820294656,0.3,8518266880,Healthy,0.2734375,0.31103515625,0.32373046875,20.8,2597759,4193622,1,1844.4314002990723,6,2025-03-18T19:05:41.350629,69993.3498673439
2025-03-18T19:05:41.610560Z,9,service1,3.9,0.0,8820294656,0.3,8518266880,Warning,0.2734375,0.31103515625,0.32373046875,20.8,2598409,4195434,1,1732.0492267608643,5,2025-03-18T19:05:41.608308,69993.6074359417
